Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Misc/Alpha,Misc/FinalStepNorm,Misc/gradient_norm,Misc/xHx,Misc/H_inv_g,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
-0.7755563855171204,48.650001525878906,1000.0,0.0,1.4198276996612549,0.0,10.0,0.9998540878295898,0.9998540878295898,0.9998540878295898,0.00014591217041015625,0.0,1.0008925199508667,20000.0,-0.009449323639273643,-0.009449323639273643,-1.0871887390351276e-08,0.004015116952359676,0.004015116952359676,0.0253971666097641,2.471057653427124,2.471057653427124,0.08564054220914841,99.90946960449219,70.84217834472656,29.067291259765625,99.90946960449219,200.18121337890625,1.0471702814102173,0.2593913972377777,0.088523730635643,0.01823875494301319,0.24770697951316833,0.035999998450279236,0.035999998450279236,0.035999998450279236,0.0
-0.2605621814727783,99.42500305175781,1000.0,1.0,1.4183948040008545,0.0,10.0,1.0000734329223633,1.0000734329223633,1.0000734329223633,7.343292236328125e-05,0.0,0.9994648694992065,40000.0,-0.010541555471718311,-0.0010922318324446678,1.3852119451485123e-08,0.002658563433215022,-0.0013565535191446543,0.048739828169345856,2.5978941917419434,0.12683653831481934,0.6322751641273499,197.40850830078125,68.90459442138672,28.540620803833008,97.4452133178711,205.2435302734375,0.9676706790924072,0.26864781975746155,0.09596771746873856,0.021358691155910492,0.27762317657470703,0.06792199611663818,0.06792199611663818,0.06792199611663818,0.0
0.07362567633390427,102.5999984741211,1000.0,2.0,1.416631817817688,0.0,10.0,1.0004181861877441,1.0004181861877441,1.0004181861877441,0.0004181861877441406,0.0,0.9977280497550964,60000.0,-0.010453600436449051,8.79550352692604e-05,6.675719976811934e-10,0.0020411747973412275,-0.0006173886358737946,0.053727928549051285,2.6221446990966797,0.024250507354736328,3.8063290119171143,305.2423095703125,79.46709442138672,28.309932708740234,107.77703094482422,185.56829833984375,1.0342748165130615,0.25473296642303467,0.09724700450897217,0.018696395680308342,0.24629142880439758,0.10118484497070312,0.10118484497070312,0.10118484497070312,0.0
0.5032686591148376,113.73750305175781,1000.0,3.0,1.4176901578903198,0.0,10.0,0.9999600648880005,0.9999600648880005,0.9999600648880005,3.993511199951172e-05,0.0,0.9988504648208618,80000.0,-0.00952685996890068,0.0009267404675483704,-2.3412704663883233e-08,0.005156215745955706,0.003115040948614478,0.05255456641316414,3.48844051361084,0.8662958145141602,4.474410533905029,404.3270568847656,68.328125,30.695167541503906,99.0232925415039,201.97268676757812,1.170332431793213,0.28462308645248413,0.07872677594423294,0.014601962640881538,0.2431984543800354,0.13516218960285187,0.13516218960285187,0.13516218960285187,0.0
1.2180017232894897,114.61000061035156,1000.0,4.0,1.4145145416259766,0.0,10.0,1.000490665435791,1.000490665435791,1.000490665435791,0.0004906058311462402,0.0,0.9956741333007812,100000.0,-0.010914257727563381,-0.0013873977586627007,1.1634826435624745e-08,0.01198846846818924,0.006832252722233534,0.11667823791503906,3.1489322185516357,-0.3395082950592041,4.255782127380371,505.793212890625,73.2305908203125,28.178747177124023,101.40933227539062,197.2205047607422,0.9637628793716431,0.23587800562381744,0.12364734709262848,0.021532248705625534,0.24474690854549408,0.16964003443717957,0.16964003443717957,0.16964003443717957,0.0
2.8209242820739746,120.9000015258789,1000.0,5.0,1.406829833984375,0.0,10.0,0.9995259046554565,0.9995259046554565,0.9995259046554565,0.0004741251468658447,0.0,0.9880130290985107,120000.0,-0.009044267237186432,0.0018699904903769493,-1.8596649553614952e-08,0.01746891252696514,0.005480444058775902,0.21678043901920319,2.6322901248931885,-0.5166420936584473,6.043060779571533,610.6307983398438,75.13932800292969,29.64146614074707,104.78079223632812,190.8746795654297,1.1429797410964966,0.25690120458602905,0.09943518042564392,0.015309206210076809,0.22476445138454437,0.20450851321220398,0.20450851321220398,0.20450851321220398,0.0
4.50794792175293,100.9000015258789,1000.0,6.0,1.3976809978485107,0.0,10.0,0.9997248649597168,0.9997248649597168,0.9997248649597168,0.00027510523796081543,0.0,0.9790239930152893,140000.0,-0.01024501770734787,-0.001200750470161438,-3.051757735406113e-09,0.014935492537915707,-0.0025334199890494347,0.28573012351989746,1.9502867460250854,-0.682003378868103,5.272952556610107,716.0098266601562,75.55829620361328,29.756122589111328,105.31442260742188,189.9075164794922,1.022717833518982,0.23434390127658844,0.13318853080272675,0.019121328368782997,0.2291383594274521,0.2393362671136856,0.2393362671136856,0.2393362671136856,0.0
6.568729877471924,92.73999786376953,1000.0,7.0,1.3932876586914062,0.0,10.0,1.000490427017212,1.000490427017212,1.000490427017212,0.0004903674125671387,0.0,0.9746915102005005,160000.0,-0.010480882599949837,-0.00023586489260196686,-2.3841858265427618e-08,0.014280651696026325,-0.0006548408418893814,0.40795591473579407,2.0257978439331055,0.07551109790802002,5.121660232543945,812.2337646484375,68.7249526977539,27.437368392944336,96.16232299804688,207.98167419433594,0.9826787114143372,0.24286337196826935,0.12861938774585724,0.020711267367005348,0.24714422225952148,0.2739132046699524,0.2739132046699524,0.2739132046699524,0.0
8.770930290222168,73.61000061035156,1000.0,8.0,1.3792691230773926,0.0,10.0,0.9998277425765991,0.9998277425765991,0.9998277425765991,0.0001722574234008789,0.0,0.9612144231796265,180000.0,-0.009416772983968258,0.0010641096159815788,-8.115768679317625e-08,0.012809481471776962,-0.001471170224249363,0.5324463248252869,1.6365329027175903,-0.38926494121551514,5.111799716949463,911.7643432617188,70.85926055908203,28.61443328857422,99.47369384765625,201.0581817626953,1.0645983219146729,0.2403397560119629,0.13068294525146484,0.017646484076976776,0.22575627267360687,0.30759891867637634,0.30759891867637634,0.30759891867637634,0.0
11.128205299377441,60.650001525878906,1000.0,9.0,1.3504469394683838,0.0,10.0,1.0003821849822998,1.0003821849822998,1.0003821849822998,0.0003821253776550293,0.0,0.9338976144790649,200000.0,-0.010253149084746838,-0.0008363761007785797,-5.137920311426569e-08,0.014569880440831184,0.001760398969054222,0.6899058818817139,1.6028497219085693,-0.033683180809020996,6.264178276062012,1021.7178955078125,80.71692657470703,29.174257278442383,109.89118957519531,181.9982147216797,0.9676348567008972,0.24282237887382507,0.15468811988830566,0.02136027067899704,0.25094425678253174,0.3399629592895508,0.3399629592895508,0.3399629592895508,0.0
